_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
1261178,4152745,2017.0,2018.0,1960.0,PRIVATE,24,Scarborough-Guildwood,45 GREENBRAE CRCT,6,112,2019-01-30,67,Evaluation needs to be conducted in 2 years,19,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,,E2425,43.759429906,-79.230999363,326447.571,4846406.327
1261179,4156367,2017.0,2018.0,1954.0,PRIVATE,5,York South-Weston,4 GREENBROOK DR,3,23,2019-01-30,73,Evaluation needs to be conducted in 2 years,15,3.0,3.0,4.0,3.0,3.0,3.0,,4.0,,,4.0,3.0,5.0,4.0,4.0,4.0,,4.0,4.0,,W0532,43.697269463999994,-79.47635433880001,306690.437,4839479.496
1261180,4155105,,2018.0,1954.0,PRIVATE,5,York South-Weston,"5 GREENBROOK DR

",3,12,2019-01-30,81,Evaluation needs to be conducted in 2 years,16,4.0,4.0,3.0,3.0,4.0,4.0,,3.0,,,4.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,,W0532,43.696492821199996,-79.4764300653,306684.353,4839393.215
1261181,4152801,2017.0,2018.0,1961.0,PRIVATE,24,Scarborough-Guildwood,5 CEDAR DR,10,86,2019-01-30,61,Evaluation needs to be conducted in 1 year,18,2.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,,E2433,43.744527226,-79.2154577667,327701.9,4844768.433999999
1261182,4152798,2017.0,2018.0,1965.0,PRIVATE,24,Scarborough-Guildwood,15 COUGAR CRT,17,193,2019-01-30,67,Evaluation needs to be conducted in 2 years,18,3.0,3.0,5.0,3.0,2.0,4.0,4.0,3.0,4.0,,4.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,,E2433,43.7449791335,-79.2174778122,327539.033,4844818.088
1261183,4154506,2017.0,2018.0,1956.0,PRIVATE,8,Eglinton-Lawrence,10 WASDALE CRES,3,10,2019-01-30,74,Evaluation needs to be conducted in 2 years,17,4.0,4.0,5.0,4.0,4.0,4.0,,3.0,,3.0,5.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,,N0823,43.731194699300005,-79.4353275935,309994.519,4843250.185
1261184,4154507,2017.0,2018.0,1950.0,PRIVATE,8,Eglinton-Lawrence,24 WASDALE CRES,3,11,2019-01-30,81,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,4.0,4.0,4.0,,3.0,,,5.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,,N0823,43.730975673,-79.4363599981,309911.368,4843225.786
1261185,4154509,2017.0,2018.0,1956.0,PRIVATE,8,Eglinton-Lawrence,30 WASDALE CRES,3,10,2019-01-30,68,Evaluation needs to be conducted in 2 years,17,3.0,4.0,5.0,3.0,3.0,3.0,,3.0,,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,,N0823,43.7308801884,-79.4368395679,309872.74199999997,4843215.149
1261186,4154549,2018.0,2018.0,1950.0,PRIVATE,8,Eglinton-Lawrence,31 WASDALE CRES,3,11,2019-01-30,80,Evaluation needs to be conducted in 2 years,17,4.0,4.0,5.0,4.0,4.0,4.0,,3.0,,4.0,4.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,,N0823,43.730876788,-79.4343345171,310074.549,4843214.935
1261187,4154510,,2018.0,1957.0,PRIVATE,8,Eglinton-Lawrence,32 WASDALE CRES,3,10,2019-01-30,72,Evaluation needs to be conducted in 2 years,17,3.0,4.0,5.0,4.0,4.0,3.0,,4.0,,3.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,,N0823,43.730826184099996,-79.4370615952,309854.86,4843209.136
1261188,4154511,2017.0,2018.0,1965.0,PRIVATE,8,Eglinton-Lawrence,34 WASDALE CRES,3,11,2019-01-30,81,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,5.0,4.0,5.0,,4.0,,,5.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,,N0823,43.730776631400005,-79.4372931994,309836.206,4843203.617
1261189,4155310,2017.0,2018.0,1962.0,PRIVATE,2,Etobicoke Centre,307 THE KINGSWAY,3,26,2019-01-30,79,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,3.0,3.0,3.0,,4.0,,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,W0229,43.6646746732,-79.5222520533,302989.714,4835858.492
1261190,4155322,,2018.0,1952.0,PRIVATE,2,Etobicoke Centre,308 THE KINGSWAY,4,34,2019-01-30,73,Evaluation needs to be conducted in 2 years,16,4.0,4.0,4.0,3.0,4.0,3.0,,3.0,,4.0,4.0,3.0,5.0,3.0,3.0,3.0,,4.0,4.0,,W0229,43.6641680509,-79.5231261637,302919.2,4835802.228999999
1261191,4155311,2017.0,2018.0,1955.0,PRIVATE,2,Etobicoke Centre,309 THE KINGSWAY,4,34,2019-01-30,83,Evaluation needs to be conducted in 2 years,16,4.0,4.0,4.0,3.0,4.0,4.0,,3.0,,,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,,W0229,43.6648936941,-79.522593185,302962.211,4835882.8319999995
1261192,4152759,2017.0,2018.0,1972.0,PRIVATE,21,Scarborough Centre,1375 MIDLAND AVE,13,144,2019-01-30,76,Evaluation needs to be conducted in 2 years,18,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,,3.0,4.0,5.0,3.0,3.0,3.0,4.0,5.0,3.0,,E2134,43.7499873653,-79.2636073728,323822.18,4845362.91
1261193,4152741,2017.0,2018.0,1965.0,PRIVATE,24,Scarborough-Guildwood,960 MARKHAM RD,15,181,2019-01-30,59,Evaluation needs to be conducted in 1 year,18,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,,2.0,3.0,5.0,3.0,3.0,3.0,4.0,2.0,3.0,,E2425,43.771935488000004,-79.2306318513,326469.941,4847809.335
1261194,4155104,2017.0,2018.0,1956.0,PRIVATE,5,York South-Weston,96 TRETHEWEY DR,3,12,2019-01-30,93,Evaluation needs to be conducted in 3 years,15,5.0,5.0,4.0,5.0,5.0,4.0,,5.0,,,5.0,5.0,5.0,5.0,5.0,4.0,,4.0,4.0,,W0532,43.6934951479,-79.4820055643,306234.99,4839060.1
1261195,4155103,2017.0,2018.0,1950.0,PRIVATE,5,York South-Weston,98 TRETHEWEY DR,3,10,2019-01-30,63,Evaluation needs to be conducted in 1 year,16,3.0,3.0,2.0,3.0,3.0,3.0,,3.0,,3.0,4.0,3.0,5.0,2.0,3.0,4.0,,3.0,3.0,,W0532,43.6934431734,-79.4823929149,306203.767,4839054.32
1261196,4155102,2017.0,2018.0,1950.0,PRIVATE,5,York South-Weston,100 TRETHEWEY DR,3,11,2019-01-30,83,Evaluation needs to be conducted in 2 years,15,4.0,4.0,4.0,4.0,3.0,4.0,,5.0,,,5.0,4.0,5.0,3.0,5.0,4.0,,3.0,5.0,,W0532,43.6932514595,-79.4827536797,306174.69,4839033.016
1261197,4156455,2017.0,2018.0,1969.0,TCHC,20,Scarborough Southwest,20 EPPLEWORTH RD,3,36,2019-01-30,63,Evaluation needs to be conducted in 1 year,16,3.0,3.0,4.0,2.0,3.0,4.0,,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,,E2023,43.726760854,-79.263575088,323859.729,4842772.896000001
1261198,4156240,2017.0,2018.0,1969.0,TCHC,20,Scarborough Southwest,30 EPPLEWORTH RD,3,45,2019-01-30,58,Evaluation needs to be conducted in 1 year,16,2.0,3.0,3.0,2.0,2.0,4.0,,3.0,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,,E2023,43.727206753999994,-79.263241732,323854.783,4842776.82
1261199,4155554,2017.0,2018.0,1963.0,PRIVATE,3,Etobicoke-Lakeshore,45 FORTY SECOND ST,4,53,2019-01-30,84,Evaluation needs to be conducted in 2 years,17,5.0,5.0,5.0,5.0,5.0,4.0,,4.0,4.0,,5.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,,W0334,43.5882763733,-79.5428127838,301327.297,4827371.595
1261200,4155555,2017.0,2018.0,1950.0,PRIVATE,3,Etobicoke-Lakeshore,55 FORTY SECOND ST,4,26,2019-01-30,66,Evaluation needs to be conducted in 2 years,17,3.0,3.0,4.0,4.0,3.0,3.0,,3.0,4.0,,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,,W0334,43.5886442481,-79.5434170167,301278.522,4827412.487
1261201,4153622,,2018.0,1921.0,PRIVATE,14,Toronto-Danforth,85 LAING ST,3,13,2019-01-30,73,Evaluation needs to be conducted in 2 years,14,3.0,4.0,4.0,4.0,3.0,4.0,,3.0,,,3.0,3.0,5.0,3.0,4.0,4.0,,4.0,,,S1442,43.663704356000004,-79.327142442,318731.892,4835790.185
1261202,4155581,2017.0,2018.0,1971.0,TCHC,24,Scarborough-Guildwood,90 MORNELLE CRT,13,198,2019-01-30,64,Evaluation needs to be conducted in 1 year,19,3.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,,4.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,E2423,43.787815708000004,-79.196116635,329241.848,4849584.106000001
1261203,4155580,2017.0,2018.0,1971.0,TCHC,24,Scarborough-Guildwood,110 MORNELLE CRT,15,145,2019-01-30,70,Evaluation needs to be conducted in 2 years,18,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,,4.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,5.0,,E2423,43.786495688,-79.194414059,329379.42,4849437.971
1261204,4154916,2017.0,2018.0,1962.0,PRIVATE,16,Don Valley East,267 ROYWOOD DR,7,72,2019-01-30,85,Evaluation needs to be conducted in 2 years,19,5.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,,N1622,43.761230364,-79.335262791,318048.772,4846599.023
1261205,4153602,2017.0,2018.0,1964.0,PRIVATE,13,Toronto Centre,135 ROSE AVE,15,239,2019-01-30,80,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,,S1323,43.670488768999995,-79.371608932,315137.76300000004,4836512.93
1261206,4153600,2017.0,2018.0,1964.0,PRIVATE,13,Toronto Centre,670 PARLIAMENT ST,15,239,2019-01-30,80,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,,S1323,43.670783033999996,-79.3709343148,315192.373,4836544.757
1261207,4154645,2017.0,2018.0,1960.0,PRIVATE,6,York Centre,521-523 FINCH AVE W,6,179,2019-01-30,73,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,,N0624,43.772961449899995,-79.444496063,309267.54,4847942.623
1261208,4154639,2017.0,2018.0,1969.0,PRIVATE,6,York Centre,601 FINCH AVE W,14,170,2019-01-30,62,Evaluation needs to be conducted in 1 year,19,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,,N0624,43.770708386,-79.45171713,308671.446,4847640.0139999995
1261209,4155829,2017.0,2018.0,1940.0,PRIVATE,8,Eglinton-Lawrence,2674 YONGE ST,3,31,2019-01-30,71,Evaluation needs to be conducted in 2 years,15,4.0,4.0,5.0,3.0,3.0,3.0,,3.0,,3.0,4.0,4.0,4.0,3.0,3.0,3.0,,4.0,,,N0829,43.716818521,-79.40078111300001,312779.193,4841656.826
1261210,4171348,,2018.0,1937.0,PRIVATE,8,Eglinton-Lawrence,3488 YONGE ST,3,22,2019-01-30,63,Evaluation needs to be conducted in 1 year,15,3.0,3.0,5.0,3.0,2.0,3.0,,3.0,,,2.0,3.0,5.0,3.0,3.0,3.0,,3.0,3.0,,N0825,43.7351428526,-79.405176606,312422.962,4843691.145
1261211,4156580,2017.0,2018.0,1967.0,PRIVATE,16,Don Valley East,1200 YORK MILLS RD,16,222,2019-01-30,83,Evaluation needs to be conducted in 2 years,20,5.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,N1622,43.759658618,-79.3350153122,318069.30199999997,4846423.49
1261212,4156579,2017.0,2018.0,1967.0,PRIVATE,16,Don Valley East,1202 YORK MILLS RD,22,219,2019-01-30,83,Evaluation needs to be conducted in 2 years,19,5.0,3.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,,N1622,43.7606174266,-79.3350540559,318065.974,4846530.005
1261213,4156459,2017.0,2018.0,1976.0,PRIVATE,20,Scarborough Southwest,39 PARKCREST DR,7,134,2019-01-30,82,Evaluation needs to be conducted in 2 years,17,4.0,4.0,5.0,4.0,,4.0,4.0,4.0,4.0,,4.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,,E2027,43.73597306439999,-79.2190996441,327411.779,4843817.119
1261214,4155107,2017.0,2018.0,1960.0,PRIVATE,5,York South-Weston,1970 KEELE ST,4,45,2019-01-30,86,Evaluation needs to be conducted in 3 years,17,5.0,4.0,5.0,4.0,4.0,4.0,,3.0,5.0,,4.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,,W0532,43.696598977,-79.475898952,306726.898,4839405.973
1261215,4154649,2017.0,2018.0,1961.0,PRIVATE,6,York Centre,4854 BATHURST ST,6,71,2019-01-29,69,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,,N0624,43.77111358770001,-79.442973232,309375.6,4847684.513
1261216,4153630,2017.0,2018.0,1927.0,PRIVATE,14,Toronto-Danforth,245-247 LOGAN AVE,4,21,2019-01-29,73,Evaluation needs to be conducted in 2 years,15,4.0,4.0,5.0,4.0,3.0,4.0,,4.0,,,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,,,S1441,,,317503.543,4835393.504
1261217,4153594,2017.0,2018.0,1967.0,PRIVATE,13,Toronto Centre,700 ONTARIO ST,14,279,2019-01-28,79,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,3.0,,S1323,43.6701517144,-79.3735812893,314979.034,4836474.276000001
1261218,4153593,2017.0,2018.0,1967.0,PRIVATE,13,Toronto Centre,730 ONTARIO ST,14,279,2019-01-28,79,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,3.0,,S1323,43.6709382453,-79.3739456506,314949.518,4836561.613
1261219,4153595,2017.0,2018.0,1965.0,PRIVATE,13,Toronto Centre,666 ONTARIO ST,19,231,2019-01-28,81,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,S1323,43.669481117,-79.3732918084,315002.49199999997,4836399.811000001
1261220,4153687,2017.0,2018.0,1923.0,PRIVATE,19,Beaches-East York,2150 QUEEN ST E,4,16,2019-01-28,72,Evaluation needs to be conducted in 2 years,15,4.0,3.0,3.0,4.0,,4.0,,4.0,,,3.0,3.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,,S1939,43.671968236000005,-79.29178994,321573.963,4836690.259
1261221,4154646,2017.0,2018.0,1968.0,PRIVATE,6,York Centre,4918 BATHURST ST,6,60,2019-01-28,68,Evaluation needs to be conducted in 2 years,19,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,,N0624,43.7728864941,-79.4432661421,309351.886,4847881.463
1261222,4155942,2017.0,2018.0,1971.0,TCHC,22,Scarborough-Agincourt,2743 VICTORIA PARK AVE,15,201,2019-01-28,69,Evaluation needs to be conducted in 2 years,20,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,E2225,43.779266936999996,-79.323413406,318912.61199999996,4848579.722
1261223,4156390,2017.0,2018.0,1971.0,TCHC,22,Scarborough-Agincourt,2739 VICTORIA PARK AVE,15,203,2019-01-28,66,Evaluation needs to be conducted in 2 years,19,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,,E2225,43.778310557,-79.32353353399999,318941.968,4848494.812
1261224,4506270,,2018.0,1955.0,PRIVATE,3,Etobicoke-Lakeshore,11 BIRCHLEA AVE,3,13,2019-01-28,65,Evaluation needs to be conducted in 1 year,15,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,,,3.0,4.0,4.0,4.0,3.0,2.0,,3.0,3.0,,W0334,43.592573631,-79.528276577,302501.80199999997,4827845.661
1261225,4506245,,2018.0,1955.0,PRIVATE,3,Etobicoke-Lakeshore,9 BIRCHLEA AVE,3,13,2019-01-28,68,Evaluation needs to be conducted in 2 years,15,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,,,3.0,5.0,4.0,4.0,3.0,3.0,,3.0,3.0,,W0334,43.592594591,-79.52818256,302515.24100000004,4827853.339
1261226,4495076,,2018.0,1955.0,PRIVATE,3,Etobicoke-Lakeshore,7 BIRCHLEA AVE,3,13,2019-01-28,65,Evaluation needs to be conducted in 1 year,15,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,,,3.0,4.0,4.0,4.0,3.0,2.0,,3.0,3.0,,W0334,43.592625398,-79.528050439,302525.459,4827853.1110000005
1261227,4155874,,2018.0,1955.0,PRIVATE,3,Etobicoke-Lakeshore,5 BIRCHLEA AVE,3,13,2019-01-28,65,Evaluation needs to be conducted in 1 year,15,3.0,3.0,4.0,3.0,3.0,3.0,,3.0,,,3.0,5.0,4.0,4.0,3.0,2.0,,3.0,3.0,,W0334,43.592642046,-79.527957262,302531.131,4827854.897
1261228,4152740,2017.0,2018.0,1965.0,PRIVATE,24,Scarborough-Guildwood,555 BRIMORTON DR,15,180,2019-01-28,74,Evaluation needs to be conducted in 2 years,18,3.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,,4.0,4.0,5.0,3.0,3.0,3.0,,3.0,4.0,3.0,E2425,43.7728909718,-79.231398356,326407.892,4847915.281
1261229,4155585,2017.0,2018.0,1969.0,TCHC,22,Scarborough-Agincourt,2821 BIRCHMOUNT RD,12,237,2019-01-28,68,Evaluation needs to be conducted in 2 years,19,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,E2227,43.7985740617,-79.30512678470001,320465.905,4850752.081
1261230,4153688,2020.0,2018.0,1927.0,PRIVATE,19,Beaches-East York,59 BALSAM AVE,3,19,2019-01-28,73,Evaluation needs to be conducted in 2 years,14,4.0,3.0,4.0,3.0,4.0,4.0,,4.0,,,3.0,4.0,4.0,3.0,4.0,4.0,,3.0,,,S1940,43.6724728988,-79.2898813658,321727.989,4836745.748
1261231,4408652,2018.0,2018.0,1927.0,PRIVATE,11,University-Rosedale,69 BALDWIN ST,3,17,2019-01-28,66,Evaluation needs to be conducted in 2 years,16,3.0,4.0,5.0,3.0,4.0,3.0,,4.0,,,3.0,3.0,5.0,2.0,3.0,3.0,3.0,2.0,3.0,,S1144,43.6554189056,-79.39535829,313224.942,4834835.0819999995
1261232,4153412,2017.0,2018.0,1985.0,PRIVATE,11,University-Rosedale,123 D'ARCY ST,3,24,2019-01-28,68,Evaluation needs to be conducted in 2 years,15,3.0,3.0,4.0,3.0,3.0,4.0,,3.0,,,3.0,4.0,5.0,3.0,3.0,4.0,,3.0,3.0,,S1144,43.6540278279,-79.3972570304,313071.98699999996,4834680.315
1261233,4155584,2017.0,2018.0,1970.0,TCHC,22,Scarborough-Agincourt,365 BAY MILLS BLVD,13,186,2019-01-28,69,Evaluation needs to be conducted in 2 years,19,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,E2226,43.7812403712,-79.3008424612,320815.234,4848827.17
1261234,4152826,2017.0,2018.0,1970.0,PRIVATE,24,Scarborough-Guildwood,20 TUXEDO CRT,15,210,2019-01-28,57,Evaluation needs to be conducted in 1 year,18,3.0,4.0,2.0,3.0,3.0,4.0,1.0,3.0,2.0,,1.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,,E2422,43.7801851032,-79.2301866878,326502.803,4848725.927
1261235,4152828,2017.0,2018.0,1970.0,PRIVATE,24,Scarborough-Guildwood,40 TUXEDO CRT,16,216,2019-01-28,59,Evaluation needs to be conducted in 1 year,18,3.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,,2.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,,E2422,43.7812686846,-79.2307597681,326456.284,4848846.156
1261236,4152608,2017.0,2018.0,1950.0,PRIVATE,20,Scarborough Southwest,650 DAWES RD,3,17,2019-01-28,81,Evaluation needs to be conducted in 2 years,16,3.0,3.0,5.0,3.0,4.0,4.0,,5.0,,,3.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,,E2028,43.7075426167,-79.2947631998,321324.76,4840640.89
1261237,4153386,2017.0,2018.0,1982.0,TCHC,13,Toronto Centre,171 FRONT ST E,3,61,2019-01-28,73,Evaluation needs to be conducted in 2 years,18,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,,S1339,43.6499749234,-79.3684698144,315394.78,4834233.377
1261238,4152788,2017.0,2018.0,1953.0,PRIVATE,20,Scarborough Southwest,3111 EGLINTON AVE E,6,68,2019-01-28,69,Evaluation needs to be conducted in 2 years,18,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,E2027,43.741595220200004,-79.2240381371,327011.907,4844440.398
1261239,4154032,2017.0,2018.0,1940.0,PRIVATE,8,Eglinton-Lawrence,3464 YONGE ST,4,27,2019-01-28,61,Evaluation needs to be conducted in 1 year,15,3.0,3.0,5.0,2.0,3.0,3.0,,3.0,,,2.0,3.0,3.0,3.0,3.0,3.0,,3.0,4.0,,N0825,43.734800638900005,-79.4050159529,312435.947,4843653.143999999
1261240,4154031,2017.0,2018.0,1940.0,PRIVATE,8,Eglinton-Lawrence,3474 YONGE ST,4,27,2019-01-28,63,Evaluation needs to be conducted in 1 year,15,3.0,3.0,5.0,2.0,3.0,3.0,,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,4.0,,N0825,43.7349962001,-79.40513064619999,312426.683,4843674.858
1261241,4152979,2017.0,2018.0,1962.0,PRIVATE,4,Parkdale-High Park,79 JAMESON AVE,7,121,2019-01-28,81,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,,S0437,43.6343864114,-79.4346789323,310055.132,4832495.286
1261242,4152994,2017.0,2018.0,1959.0,PRIVATE,4,Parkdale-High Park,90 JAMESON AVE,7,61,2019-01-28,81,Evaluation needs to be conducted in 2 years,17,5.0,4.0,4.0,4.0,3.0,5.0,,4.0,3.0,,4.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,,S0437,43.6343822215,-79.4353464505,310001.272,4832494.781
1261243,4156722,2017.0,2018.0,1968.0,PRIVATE,16,Don Valley East,20 GRAYDON HALL DR,20,305,2019-01-28,78,Evaluation needs to be conducted in 2 years,20,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,N1621,43.763477245,-79.345900416,317191.811,4846847.017
1261244,4155764,2019.0,2018.0,1955.0,PRIVATE,3,Etobicoke-Lakeshore,1 A BIRCHLEA AVE,3,21,2019-01-25,55,Evaluation needs to be conducted in 1 year,15,3.0,3.0,2.0,2.0,2.0,2.0,,3.0,,,3.0,2.0,5.0,3.0,3.0,2.0,,3.0,3.0,,W0334,43.592762174499995,-79.527405433,302571.59,4827869.423
1261245,4154027,2017.0,2018.0,1957.0,PRIVATE,8,Eglinton-Lawrence,3112 YONGE ST,4,41,2019-01-25,75,Evaluation needs to be conducted in 2 years,16,3.0,3.0,5.0,3.0,4.0,4.0,,3.0,4.0,,4.0,4.0,4.0,5.0,3.0,4.0,,4.0,3.0,,N0825,43.726397678599994,-79.4031116718,312590.434,4842719.816000001
1261246,4154028,2017.0,2018.0,1957.0,PRIVATE,8,Eglinton-Lawrence,3110 YONGE ST,4,41,2019-01-25,79,Evaluation needs to be conducted in 2 years,16,3.0,3.0,5.0,4.0,4.0,4.0,,5.0,4.0,,4.0,4.0,5.0,3.0,4.0,4.0,,4.0,3.0,,N0825,43.726185855,-79.402998395,312599.587,4842696.294
1261247,4155545,2017.0,2018.0,1955.0,PRIVATE,3,Etobicoke-Lakeshore,1 BIRCHLEA AVE,3,10,2019-01-25,59,Evaluation needs to be conducted in 1 year,15,3.0,3.0,2.0,2.0,3.0,3.0,,3.0,,,2.0,3.0,5.0,3.0,3.0,3.0,,3.0,3.0,,W0334,43.592713802700004,-79.5276951676,302548.19399999996,4827864.057
1261248,4152954,2017.0,2018.0,1964.0,PRIVATE,4,Parkdale-High Park,200 DUFFERIN ST,14,251,2019-01-25,78,Evaluation needs to be conducted in 2 years,20,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,S0437,43.63715205689999,-79.42709144300001,310667.098,4832802.995
